Epoch: 0, Subepoch: 0, Loss: 0.735137, Valloss: 0.938261, batch_size: 64, acc: 0.578125, valacc: 0.375000
Epoch: 0, Subepoch: 510, Loss: 0.782012, Valloss: 0.797637, batch_size: 64, acc: 0.531250, valacc: 0.515625
Epoch: 0, Subepoch: 520, Loss: 0.678341, Valloss: 0.844511, batch_size: 64, acc: 0.634921, valacc: 0.468750
Epoch: 0, Subepoch: 530, Loss: 0.828887, Valloss: 0.813262, batch_size: 64, acc: 0.484375, valacc: 0.500000
Epoch: 0, Subepoch: 540, Loss: 0.813262, Valloss: 0.773579, batch_size: 63, acc: 0.500000, valacc: 0.539683
Epoch: 0, Subepoch: 550, Loss: 0.797637, Valloss: 0.750762, batch_size: 64, acc: 0.515625, valacc: 0.562500
Epoch: 0, Subepoch: 560, Loss: 0.875761, Valloss: 0.710087, batch_size: 63, acc: 0.437500, valacc: 0.603175
Epoch: 0, Subepoch: 570, Loss: 0.813262, Valloss: 0.773579, batch_size: 63, acc: 0.500000, valacc: 0.539683
Epoch: 0, Subepoch: 580, Loss: 0.789452, Valloss: 0.875761, batch_size: 64, acc: 0.523810, valacc: 0.437500
Epoch: 0, Subepoch: 590, Loss: 0.703886, Valloss: 0.844511, batch_size: 64, acc: 0.609375, valacc: 0.468750
Epoch: 0, Subepoch: 600, Loss: 0.844511, Valloss: 0.828886, batch_size: 64, acc: 0.468750, valacc: 0.484375
Epoch: 0, Subepoch: 610, Loss: 0.844511, Valloss: 0.797637, batch_size: 64, acc: 0.468750, valacc: 0.515625
Epoch: 0, Subepoch: 620, Loss: 0.907011, Valloss: 0.789452, batch_size: 63, acc: 0.406250, valacc: 0.523810
Epoch: 0, Subepoch: 630, Loss: 0.828886, Valloss: 0.813262, batch_size: 64, acc: 0.484375, valacc: 0.500000
Epoch: 0, Subepoch: 640, Loss: 0.875762, Valloss: 0.875761, batch_size: 64, acc: 0.437500, valacc: 0.437500
Epoch: 0, Subepoch: 650, Loss: 0.821198, Valloss: 0.837071, batch_size: 63, acc: 0.492063, valacc: 0.476190
Epoch: 0, Subepoch: 660, Loss: 0.891386, Valloss: 0.782012, batch_size: 64, acc: 0.421875, valacc: 0.531250
Epoch: 0, Subepoch: 670, Loss: 0.797636, Valloss: 0.782012, batch_size: 64, acc: 0.515625, valacc: 0.531250
Epoch: 0, Subepoch: 680, Loss: 0.828887, Valloss: 0.821198, batch_size: 63, acc: 0.484375, valacc: 0.492063
Epoch: 0, Subepoch: 690, Loss: 0.732616, Valloss: 0.828887, batch_size: 64, acc: 0.580645, valacc: 0.484375
Epoch: 0, Subepoch: 700, Loss: 0.860136, Valloss: 0.782012, batch_size: 64, acc: 0.453125, valacc: 0.531250
Epoch: 0, Subepoch: 710, Loss: 0.844511, Valloss: 0.735137, batch_size: 64, acc: 0.468750, valacc: 0.578125
Epoch: 0, Subepoch: 720, Loss: 0.789452, Valloss: 0.891386, batch_size: 64, acc: 0.523810, valacc: 0.421875
Epoch: 0, Subepoch: 730, Loss: 0.813262, Valloss: 0.757706, batch_size: 63, acc: 0.500000, valacc: 0.555556
Epoch: 0, Subepoch: 740, Loss: 0.938261, Valloss: 0.844512, batch_size: 64, acc: 0.375000, valacc: 0.468750
Epoch: 0, Subepoch: 750, Loss: 0.797133, Valloss: 0.953886, batch_size: 64, acc: 0.516129, valacc: 0.359375
Epoch: 0, Subepoch: 760, Loss: 0.813262, Valloss: 0.657012, batch_size: 64, acc: 0.500000, valacc: 0.656250
Epoch: 0, Subepoch: 770, Loss: 0.900563, Valloss: 0.782012, batch_size: 64, acc: 0.412698, valacc: 0.531250
Epoch: 0, Subepoch: 780, Loss: 0.875761, Valloss: 0.797636, batch_size: 64, acc: 0.437500, valacc: 0.515625
Epoch: 0, Subepoch: 790, Loss: 0.852944, Valloss: 0.750762, batch_size: 64, acc: 0.460317, valacc: 0.562500
Epoch: 0, Subepoch: 800, Loss: 0.852944, Valloss: 0.828887, batch_size: 64, acc: 0.460317, valacc: 0.484375
Epoch: 0, Subepoch: 810, Loss: 0.719512, Valloss: 0.813261, batch_size: 64, acc: 0.593750, valacc: 0.500000
Epoch: 0, Subepoch: 820, Loss: 0.964055, Valloss: 0.797637, batch_size: 64, acc: 0.349206, valacc: 0.515625
Epoch: 0, Subepoch: 0, Loss: 0.695650, Valloss: 0.685677, batch_size: 64, acc: 0.531250, valacc: 0.562500
Epoch: 0, Subepoch: 10, Loss: 0.689004, Valloss: 0.691628, batch_size: 64, acc: 0.546875, valacc: 0.531250
Epoch: 0, Subepoch: 20, Loss: 0.692921, Valloss: 0.698466, batch_size: 64, acc: 0.515625, valacc: 0.484375
Epoch: 0, Subepoch: 30, Loss: 0.686134, Valloss: 0.696472, batch_size: 64, acc: 0.562500, valacc: 0.484375
Epoch: 0, Subepoch: 40, Loss: 0.701753, Valloss: 0.704967, batch_size: 64, acc: 0.468750, valacc: 0.375000
Epoch: 0, Subepoch: 50, Loss: 0.692894, Valloss: 0.698351, batch_size: 64, acc: 0.500000, valacc: 0.484375
Epoch: 0, Subepoch: 60, Loss: 0.683918, Valloss: 0.700044, batch_size: 64, acc: 0.578125, valacc: 0.453125
Epoch: 0, Subepoch: 70, Loss: 0.703947, Valloss: 0.694710, batch_size: 64, acc: 0.437500, valacc: 0.484375
Epoch: 0, Subepoch: 80, Loss: 0.683259, Valloss: 0.692575, batch_size: 64, acc: 0.546875, valacc: 0.515625
Epoch: 0, Subepoch: 90, Loss: 0.691965, Valloss: 0.696862, batch_size: 64, acc: 0.531250, valacc: 0.468750
Epoch: 0, Subepoch: 100, Loss: 0.679080, Valloss: 0.708090, batch_size: 64, acc: 0.546875, valacc: 0.375000
Epoch: 0, Subepoch: 110, Loss: 0.684045, Valloss: 0.702461, batch_size: 64, acc: 0.571429, valacc: 0.421875
Epoch: 0, Subepoch: 120, Loss: 0.693245, Valloss: 0.685763, batch_size: 64, acc: 0.523810, valacc: 0.562500
Epoch: 0, Subepoch: 130, Loss: 0.687508, Valloss: 0.684316, batch_size: 64, acc: 0.523810, valacc: 0.593750
Epoch: 0, Subepoch: 140, Loss: 0.690765, Valloss: 0.717508, batch_size: 64, acc: 0.546875, valacc: 0.375000
Epoch: 0, Subepoch: 150, Loss: 0.670854, Valloss: 0.692606, batch_size: 63, acc: 0.671875, valacc: 0.539683
Epoch: 0, Subepoch: 160, Loss: 0.686450, Valloss: 0.683683, batch_size: 64, acc: 0.546875, valacc: 0.593750
Epoch: 0, Subepoch: 170, Loss: 0.676386, Valloss: 0.685200, batch_size: 63, acc: 0.593750, valacc: 0.603175
Epoch: 0, Subepoch: 180, Loss: 0.691154, Valloss: 0.675346, batch_size: 64, acc: 0.500000, valacc: 0.578125
Epoch: 0, Subepoch: 190, Loss: 0.693149, Valloss: 0.674809, batch_size: 64, acc: 0.515625, valacc: 0.593750
Epoch: 0, Subepoch: 200, Loss: 0.681253, Valloss: 0.690170, batch_size: 64, acc: 0.562500, valacc: 0.531250
Epoch: 0, Subepoch: 210, Loss: 0.693188, Valloss: 0.690345, batch_size: 63, acc: 0.531250, valacc: 0.539683
Epoch: 0, Subepoch: 220, Loss: 0.690193, Valloss: 0.689120, batch_size: 63, acc: 0.507937, valacc: 0.539683
Epoch: 0, Subepoch: 230, Loss: 0.684479, Valloss: 0.697533, batch_size: 64, acc: 0.562500, valacc: 0.484375
Epoch: 0, Subepoch: 240, Loss: 0.672513, Valloss: 0.679890, batch_size: 64, acc: 0.609375, valacc: 0.593750
Epoch: 0, Subepoch: 250, Loss: 0.679059, Valloss: 0.678903, batch_size: 63, acc: 0.593750, valacc: 0.603175
Epoch: 0, Subepoch: 260, Loss: 0.714067, Valloss: 0.695269, batch_size: 64, acc: 0.359375, valacc: 0.531250
Epoch: 0, Subepoch: 270, Loss: 0.691392, Valloss: 0.697306, batch_size: 63, acc: 0.507937, valacc: 0.492063
Epoch: 0, Subepoch: 280, Loss: 0.702623, Valloss: 0.692188, batch_size: 64, acc: 0.453125, valacc: 0.531250
Epoch: 0, Subepoch: 290, Loss: 0.696006, Valloss: 0.690639, batch_size: 64, acc: 0.460317, valacc: 0.531250
Epoch: 0, Subepoch: 300, Loss: 0.682166, Valloss: 0.693448, batch_size: 64, acc: 0.546875, valacc: 0.484375
Epoch: 0, Subepoch: 310, Loss: 0.690755, Valloss: 0.682856, batch_size: 64, acc: 0.562500, valacc: 0.578125
Epoch: 0, Subepoch: 320, Loss: 0.696191, Valloss: 0.689106, batch_size: 64, acc: 0.500000, valacc: 0.531250
Epoch: 0, Subepoch: 330, Loss: 0.690745, Valloss: 0.692886, batch_size: 62, acc: 0.453125, valacc: 0.532258
Epoch: 0, Subepoch: 340, Loss: 0.693756, Valloss: 0.692199, batch_size: 64, acc: 0.484375, valacc: 0.562500
Epoch: 0, Subepoch: 350, Loss: 0.685885, Valloss: 0.705889, batch_size: 64, acc: 0.515625, valacc: 0.390625
Epoch: 0, Subepoch: 360, Loss: 0.697389, Valloss: 0.678461, batch_size: 64, acc: 0.460317, valacc: 0.453125
Epoch: 0, Subepoch: 370, Loss: 0.684835, Valloss: 0.684328, batch_size: 63, acc: 0.593750, valacc: 0.603175
Epoch: 0, Subepoch: 380, Loss: 0.690565, Valloss: 0.698226, batch_size: 64, acc: 0.515625, valacc: 0.437500
Epoch: 0, Subepoch: 390, Loss: 0.681134, Valloss: 0.684114, batch_size: 64, acc: 0.546875, valacc: 0.625000
Epoch: 0, Subepoch: 400, Loss: 0.705875, Valloss: 0.681347, batch_size: 64, acc: 0.421875, valacc: 0.656250
Epoch: 0, Subepoch: 410, Loss: 0.685077, Valloss: 0.681850, batch_size: 64, acc: 0.578125, valacc: 0.562500
Epoch: 0, Subepoch: 420, Loss: 0.685865, Valloss: 0.677181, batch_size: 64, acc: 0.546875, valacc: 0.640625
Epoch: 0, Subepoch: 430, Loss: 0.690499, Valloss: 0.682072, batch_size: 64, acc: 0.484375, valacc: 0.562500
Epoch: 0, Subepoch: 440, Loss: 0.672032, Valloss: 0.683655, batch_size: 64, acc: 0.656250, valacc: 0.609375
Epoch: 0, Subepoch: 450, Loss: 0.701346, Valloss: 0.677631, batch_size: 64, acc: 0.406250, valacc: 0.578125
Epoch: 0, Subepoch: 460, Loss: 0.674549, Valloss: 0.685126, batch_size: 64, acc: 0.703125, valacc: 0.593750
Epoch: 0, Subepoch: 470, Loss: 0.685180, Valloss: 0.675009, batch_size: 64, acc: 0.523810, valacc: 0.625000
Epoch: 0, Subepoch: 480, Loss: 0.698087, Valloss: 0.681758, batch_size: 64, acc: 0.468750, valacc: 0.593750
Epoch: 0, Subepoch: 490, Loss: 0.687422, Valloss: 0.692891, batch_size: 64, acc: 0.484375, valacc: 0.531250
Epoch: 0, Subepoch: 500, Loss: 0.697606, Valloss: 0.696028, batch_size: 64, acc: 0.468750, valacc: 0.437500
Epoch: 0, Subepoch: 510, Loss: 0.690158, Valloss: 0.692169, batch_size: 64, acc: 0.468750, valacc: 0.531250
Epoch: 0, Subepoch: 520, Loss: 0.690750, Valloss: 0.685511, batch_size: 64, acc: 0.484375, valacc: 0.562500
Epoch: 0, Subepoch: 530, Loss: 0.699960, Valloss: 0.681120, batch_size: 64, acc: 0.406250, valacc: 0.546875
Epoch: 0, Subepoch: 540, Loss: 0.682052, Valloss: 0.678823, batch_size: 64, acc: 0.625000, valacc: 0.500000
Epoch: 0, Subepoch: 550, Loss: 0.716832, Valloss: 0.698280, batch_size: 63, acc: 0.375000, valacc: 0.492063
Epoch: 0, Subepoch: 560, Loss: 0.689452, Valloss: 0.697657, batch_size: 63, acc: 0.500000, valacc: 0.460317
Epoch: 0, Subepoch: 570, Loss: 0.675106, Valloss: 0.691378, batch_size: 64, acc: 0.640625, valacc: 0.546875
Epoch: 0, Subepoch: 580, Loss: 0.684004, Valloss: 0.700182, batch_size: 64, acc: 0.562500, valacc: 0.453125
Epoch: 0, Subepoch: 590, Loss: 0.683420, Valloss: 0.685890, batch_size: 64, acc: 0.539683, valacc: 0.578125
Epoch: 0, Subepoch: 600, Loss: 0.685446, Valloss: 0.690231, batch_size: 64, acc: 0.546875, valacc: 0.515625
Epoch: 0, Subepoch: 610, Loss: 0.686109, Valloss: 0.696571, batch_size: 64, acc: 0.562500, valacc: 0.484375
Epoch: 0, Subepoch: 620, Loss: 0.686427, Valloss: 0.680061, batch_size: 64, acc: 0.500000, valacc: 0.546875
Epoch: 0, Subepoch: 630, Loss: 0.688184, Valloss: 0.696029, batch_size: 64, acc: 0.492063, valacc: 0.390625
Epoch: 0, Subepoch: 640, Loss: 0.718274, Valloss: 0.692551, batch_size: 64, acc: 0.396825, valacc: 0.468750
Epoch: 0, Subepoch: 650, Loss: 0.697188, Valloss: 0.689090, batch_size: 64, acc: 0.468750, valacc: 0.531250
Epoch: 0, Subepoch: 660, Loss: 0.684419, Valloss: 0.681314, batch_size: 64, acc: 0.603175, valacc: 0.593750
Epoch: 0, Subepoch: 670, Loss: 0.690973, Valloss: 0.668079, batch_size: 64, acc: 0.515625, valacc: 0.546875
Epoch: 0, Subepoch: 680, Loss: 0.688499, Valloss: 0.692278, batch_size: 63, acc: 0.492063, valacc: 0.492063
Epoch: 0, Subepoch: 690, Loss: 0.688317, Valloss: 0.705127, batch_size: 64, acc: 0.515625, valacc: 0.421875
Epoch: 0, Subepoch: 700, Loss: 0.695923, Valloss: 0.692345, batch_size: 64, acc: 0.500000, valacc: 0.468750
Epoch: 0, Subepoch: 710, Loss: 0.680962, Valloss: 0.712158, batch_size: 64, acc: 0.523810, valacc: 0.437500
Epoch: 0, Subepoch: 720, Loss: 0.691742, Valloss: 0.676610, batch_size: 64, acc: 0.500000, valacc: 0.500000
Epoch: 0, Subepoch: 730, Loss: 0.691128, Valloss: 0.699003, batch_size: 64, acc: 0.484375, valacc: 0.484375
Epoch: 0, Subepoch: 740, Loss: 0.696640, Valloss: 0.696774, batch_size: 64, acc: 0.500000, valacc: 0.515625
Epoch: 0, Subepoch: 750, Loss: 0.689535, Valloss: 0.686991, batch_size: 63, acc: 0.483871, valacc: 0.539683
Epoch: 0, Subepoch: 760, Loss: 0.694249, Valloss: 0.696644, batch_size: 62, acc: 0.492063, valacc: 0.483871
Epoch: 0, Subepoch: 770, Loss: 0.692385, Valloss: 0.677723, batch_size: 63, acc: 0.468750, valacc: 0.634921
Epoch: 0, Subepoch: 780, Loss: 0.690072, Valloss: 0.699559, batch_size: 64, acc: 0.515625, valacc: 0.531250
Epoch: 0, Subepoch: 790, Loss: 0.675131, Valloss: 0.688735, batch_size: 64, acc: 0.578125, valacc: 0.500000
Epoch: 0, Subepoch: 800, Loss: 0.685848, Valloss: 0.652147, batch_size: 63, acc: 0.484375, valacc: 0.603175
Epoch: 0, Subepoch: 810, Loss: 0.696120, Valloss: 0.685205, batch_size: 63, acc: 0.437500, valacc: 0.523810
Epoch: 0, Subepoch: 820, Loss: 0.685612, Valloss: 0.696282, batch_size: 64, acc: 0.578125, valacc: 0.468750
Epoch: 0, Subepoch: 830, Loss: 0.681536, Valloss: 0.686348, batch_size: 64, acc: 0.593750, valacc: 0.562500
Epoch: 0, Subepoch: 840, Loss: 0.699986, Valloss: 0.690777, batch_size: 64, acc: 0.484375, valacc: 0.515625
Epoch: 0, Subepoch: 850, Loss: 0.700438, Valloss: 0.699062, batch_size: 62, acc: 0.468750, valacc: 0.467742
Epoch: 0, Subepoch: 860, Loss: 0.694559, Valloss: 0.698629, batch_size: 63, acc: 0.523810, valacc: 0.460317
Epoch: 0, Subepoch: 870, Loss: 0.669444, Valloss: 0.684783, batch_size: 64, acc: 0.687500, valacc: 0.546875
Epoch: 0, Subepoch: 880, Loss: 0.701746, Valloss: 0.685884, batch_size: 64, acc: 0.468750, valacc: 0.531250
Epoch: 0, Subepoch: 890, Loss: 0.688468, Valloss: 0.699220, batch_size: 64, acc: 0.531250, valacc: 0.468750
Epoch: 0, Subepoch: 900, Loss: 0.680940, Valloss: 0.691226, batch_size: 64, acc: 0.531250, valacc: 0.531250
Epoch: 0, Subepoch: 910, Loss: 0.688922, Valloss: 0.688451, batch_size: 64, acc: 0.484375, valacc: 0.546875
Epoch: 0, Subepoch: 920, Loss: 0.686260, Valloss: 0.717384, batch_size: 63, acc: 0.562500, valacc: 0.555556
Epoch: 0, Subepoch: 930, Loss: 0.696618, Valloss: 0.685123, batch_size: 64, acc: 0.467742, valacc: 0.531250
Epoch: 0, Subepoch: 940, Loss: 0.675855, Valloss: 0.687193, batch_size: 63, acc: 0.578125, valacc: 0.507937
Epoch: 0, Subepoch: 950, Loss: 0.690113, Valloss: 0.675675, batch_size: 64, acc: 0.531250, valacc: 0.640625
Epoch: 0, Subepoch: 960, Loss: 0.677262, Valloss: 0.685953, batch_size: 64, acc: 0.578125, valacc: 0.515625
Epoch: 0, Subepoch: 970, Loss: 0.690864, Valloss: 0.716949, batch_size: 64, acc: 0.515625, valacc: 0.453125
Epoch: 0, Subepoch: 980, Loss: 0.674125, Valloss: 0.689127, batch_size: 64, acc: 0.578125, valacc: 0.515625
Epoch: 0, Subepoch: 990, Loss: 0.682723, Valloss: 0.694355, batch_size: 63, acc: 0.578125, valacc: 0.492063
Epoch: 0, Subepoch: 1000, Loss: 0.681984, Valloss: 0.674733, batch_size: 64, acc: 0.578125, valacc: 0.562500
Epoch: 0, Subepoch: 1010, Loss: 0.669347, Valloss: 0.703874, batch_size: 64, acc: 0.625000, valacc: 0.500000
Epoch: 0, Subepoch: 1020, Loss: 0.681424, Valloss: 0.661775, batch_size: 64, acc: 0.531250, valacc: 0.703125
Epoch: 0, Subepoch: 1030, Loss: 0.690096, Valloss: 0.682574, batch_size: 64, acc: 0.453125, valacc: 0.546875
Epoch: 0, Subepoch: 1040, Loss: 0.695333, Valloss: 0.679742, batch_size: 64, acc: 0.468750, valacc: 0.531250
Epoch: 0, Subepoch: 1050, Loss: 0.672853, Valloss: 0.694297, batch_size: 63, acc: 0.640625, valacc: 0.476190
Epoch: 0, Subepoch: 1060, Loss: 0.673500, Valloss: 0.679531, batch_size: 64, acc: 0.609375, valacc: 0.625000
Epoch: 0, Subepoch: 1070, Loss: 0.684356, Valloss: 0.694164, batch_size: 64, acc: 0.531250, valacc: 0.500000
Epoch: 0, Subepoch: 1080, Loss: 0.686921, Valloss: 0.675222, batch_size: 64, acc: 0.593750, valacc: 0.609375
Epoch: 0, Subepoch: 1090, Loss: 0.676872, Valloss: 0.679004, batch_size: 64, acc: 0.609375, valacc: 0.484375
Epoch: 0, Subepoch: 1100, Loss: 0.681304, Valloss: 0.680621, batch_size: 64, acc: 0.562500, valacc: 0.578125
Epoch: 0, Subepoch: 1110, Loss: 0.676521, Valloss: 0.695175, batch_size: 63, acc: 0.562500, valacc: 0.492063
Epoch: 0, Subepoch: 0, Loss: 0.673016, Valloss: 0.701689, batch_size: 64, acc: 0.609375, valacc: 0.437500
Epoch: 0, Subepoch: 10, Loss: 0.688116, Valloss: 0.672633, batch_size: 64, acc: 0.546875, valacc: 0.515625
Epoch: 0, Subepoch: 20, Loss: 0.685421, Valloss: 0.666519, batch_size: 63, acc: 0.625000, valacc: 0.634921
Epoch: 0, Subepoch: 30, Loss: 0.662999, Valloss: 0.680811, batch_size: 64, acc: 0.718750, valacc: 0.562500
Epoch: 0, Subepoch: 40, Loss: 0.689155, Valloss: 0.701303, batch_size: 64, acc: 0.515625, valacc: 0.437500
Epoch: 0, Subepoch: 50, Loss: 0.703226, Valloss: 0.668382, batch_size: 64, acc: 0.468750, valacc: 0.578125
Epoch: 0, Subepoch: 60, Loss: 0.677013, Valloss: 0.697514, batch_size: 64, acc: 0.609375, valacc: 0.484375
Epoch: 0, Subepoch: 70, Loss: 0.682548, Valloss: 0.689893, batch_size: 64, acc: 0.562500, valacc: 0.515625
Epoch: 0, Subepoch: 80, Loss: 0.684224, Valloss: 0.683858, batch_size: 64, acc: 0.546875, valacc: 0.562500
Epoch: 0, Subepoch: 90, Loss: 0.696430, Valloss: 0.681477, batch_size: 63, acc: 0.500000, valacc: 0.603175
Epoch: 0, Subepoch: 100, Loss: 0.683662, Valloss: 0.693714, batch_size: 62, acc: 0.625000, valacc: 0.516129
Epoch: 0, Subepoch: 110, Loss: 0.694058, Valloss: 0.680901, batch_size: 64, acc: 0.507937, valacc: 0.578125
Epoch: 0, Subepoch: 120, Loss: 0.696585, Valloss: 0.690745, batch_size: 64, acc: 0.523810, valacc: 0.546875
Epoch: 0, Subepoch: 130, Loss: 0.683295, Valloss: 0.691621, batch_size: 64, acc: 0.539683, valacc: 0.546875
Epoch: 0, Subepoch: 140, Loss: 0.673584, Valloss: 0.678712, batch_size: 64, acc: 0.650794, valacc: 0.562500
Epoch: 0, Subepoch: 150, Loss: 0.702194, Valloss: 0.663185, batch_size: 63, acc: 0.468750, valacc: 0.682540
Epoch: 0, Subepoch: 160, Loss: 0.662821, Valloss: 0.689821, batch_size: 63, acc: 0.671875, valacc: 0.603175
Epoch: 0, Subepoch: 170, Loss: 0.668943, Valloss: 0.680845, batch_size: 63, acc: 0.629032, valacc: 0.587302
Epoch: 0, Subepoch: 180, Loss: 0.669638, Valloss: 0.697608, batch_size: 64, acc: 0.634921, valacc: 0.546875
